0.01 30.099076 0.465499 .797 0.814929 0.465499 .104 0.58672 0.91626 0.842743 0.790705
0.01 30.609230 0.467371 .797 0.815601 0.467371 .103 0.587885 0.921146 0.843013 0.791547
0.01 31.119383 0.468739 .796 0.816225 0.468739 .102 0.58982 0.92499 0.843369 0.792275
0.01 31.629537 0.470203 .795 0.816585 0.470203 .102 0.590591 0.927101 0.843602 0.792607
0.01 32.139691 0.471355 .794 0.817113 0.471355 .101 0.591775 0.929613 0.843882 0.793244
0.01 32.649845 0.472291 .793 0.817497 0.472291 .101 0.591775 0.931482 0.844141 0.793651
0.01 33.159998 0.473299 .793 0.817833 0.473299 .100 0.59375 0.93281 0.844168 0.794167
0.01 33.670152 0.474067 .792 0.818217 0.474067 .100 0.59375 0.934164 0.844471 0.794551
0.01 34.180306 0.474811 .792 0.818553 0.474811 .100 0.59334 0.935137 0.844665 0.794946
0.01 34.690460 0.475387 .791 0.818649 0.475387 .099 0.59454 0.936208 0.844752 0.794995
0.01 35.200613 0.476347 .790 0.818985 0.476347 .099 0.592105 0.938891 0.844914 0.795398
0.01 35.710767 0.477139 .790 0.819345 0.477139 .099 0.59334 0.940589 0.845171 0.795777
0.01 36.220921 0.478003 .789 0.819441 0.478003 .099 0.59454 0.941846 0.844899 0.796129
0.01 36.731075 0.478675 .789 0.819513 0.478675 .099 0.59454 0.942732 0.844765 0.796326
0.01 37.241228 0.479155 .788 0.819561 0.479155 .098 0.59413 0.944189 0.84452 0.796599
0.01 43.873227 0.483307 .784 0.819849 0.483307 .097 0.593878 0.951935 0.842926 0.798263
0.01 48.974765 0.485203 .782 0.817377 0.485203 .097 0.592292 0.954962 0.837752 0.798172
0.01 51.525533 0.486763 .780 0.815865 0.486763 .097 0.587398 0.958757 0.83418 0.798494
0.01 53.055995 0.487483 .780 0.814905 0.487483 .096 0.584944 0.959385 0.831717 0.798914
0.01 55.096609 0.489476 .778 0.813801 0.489476 .096 0.583248 0.962811 0.828626 0.799586
0.01 58.357775 0.491924 .777 0.812456 0.491924 .094 0.578189 0.967375 0.824112 0.801172
0.01 62.720217 0.495668 .774 0.81212 0.495668 .093 0.576166 0.976886 0.819921 0.804454
0.01 67.705420 0.498308 .768 0.812865 0.498308 .091 0.572939 0.983887 0.818081 0.807683
0.01 73.851752 0.499628 .760 0.813465 0.499628 .089 0.566343 0.992191 0.817361 0.809574
0.01 82.260476 0.499748 .748 0.814713 0.499748 .087 0.561674 0.995135 0.818509 0.81092
0.01 92.845808 0.499844 .735 0.815937 0.499844 .084 0.552036 0.994329 0.819745 0.812131
0.01 105.457814 0.498932 .717 0.816969 0.498932 .082 0.536671 0.993967 0.820906 0.813048
0.01 118.041029 0.496388 .695 0.814857 0.496388 .082 0.512281 0.991284 0.820085 0.809703
0.01 124.332637 0.494156 .682 0.909564 0.494156 .080 0.748798 0.910407 0.81699 1
0.01 133.536349 0.498068 .674 1 0.498068 .075 1 0.992452 1 1
0.01 145.144157 0.499076 .665 1 0.499076 .070 1 0.9977 1 1
0.01 159.434407 0.498812 .660 1 0.498812 .065 1 0.997732 1 1
0.01 175.994508 0.498188 .658 1 0.498188 .063 1 0.996512 1 1
0.01 197.109927 0.498212 .657 1 0.498212 .063 1 0.996107 1 1
0.01 213.731778 0.498716 .657 1 0.498716 .062 1 0.996895 1 1
0.01 246.975481 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 280.219184 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 313.462886 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 330.084738 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 338.395663 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 342.551126 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 344.628858 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 345.667723 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 346.706589 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 347.745455 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 348.784321 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 349.823186 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 350.862052 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 351.900918 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 352.939783 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 353.978649 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 355.017515 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 356.056381 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 357.095246 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 358.134112 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 359.172978 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 360.211843 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 361.250709 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 362.289575 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 363.328441 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 364.367306 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 365.406172 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 366.445038 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 367.483903 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 373.717098 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 391.377815 0.49766 .658 1 0.49766 .062 1 0.99532 1 1
0.01 410.077397 0.49766 .658 1 0.49766 .062 1 0.99532 1 1
0.01 429.815846 0.49766 .658 1 0.49766 .062 1 0.99532 1 1
0.01 450.593160 0.49766 .658 1 0.49766 .062 1 0.99532 1 1
0.01 472.409340 0.49766 .658 1 0.49766 .062 1 0.99532 1 1
0.01 494.225520 0.49766 .658 1 0.49766 .062 1 0.99532 1 1
0.01 518.119431 0.49766 .658 1 0.49766 .062 1 0.99532 1 1
0.01 543.052208 0.49766 .658 1 0.49766 .062 1 0.99532 1 1
0.01 569.023851 0.49766 .658 1 0.49766 .062 1 0.99532 1 1
0.01 597.073225 0.49766 .658 1 0.49766 .062 1 0.99532 1 1
0.01 625.122600 0.49766 .658 1 0.49766 .062 1 0.99532 1 1
0.01 655.249705 0.49766 .658 1 0.49766 .062 1 0.99532 1 1
0.01 687.454542 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 720.698245 0.49766 .658 1 0.49766 .062 1 0.99532 1 1
0.01 754.980813 0.49766 .658 1 0.49766 .062 1 0.99532 1 1
0.01 791.341113 0.49766 .658 1 0.49766 .062 1 0.99532 1 1
0.01 828.740279 0.49766 .658 1 0.49766 .062 1 0.99532 1 1
0.01 869.256041 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 910.810670 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 911.849536 0.49922 .656 1 0.49922 .062 1 0.99844 1 1
0.01 1000.153121 0.49766 .658 1 0.49766 .062 1 0.99532 1 1

0.02 0.000020 0.490052 1.000 0.778471 0.490052 .971 0.521593 0.897854 0.786512 0.770744
0.02 0.000036 0.485443 1.000 0.793016 0.485443 .940 0.534395 0.821867 0.714476 0.867111
0.02 0.000067 0.481675 1.000 0.755694 0.481675 .894 0.484427 0.876747 0.687827 0.818763
0.02 0.000503 0.467371 1.000 0.835017 0.467371 .689 0.59872 0.88991 0.842859 0.828136
0.02 0.001001 0.463219 1.000 0.821889 0.463219 .596 0.608724 0.83087 0.772746 0.864297
0.02 0.015947 0.428777 1.000 0.856114 0.428777 .374 0.690273 0.731139 0.708872 0.966639
0.02 0.063772 0.411376 1.000 0.808064 0.411376 .303 0.469703 0.602155 0.550817 0.987849
0.02 0.127539 0.416561 1.000 0.846538 0.416561 .271 0.613255 0.632771 0.631597 1
0.02 0.255073 0.435065 1.000 0.890244 0.435065 .243 0.74574 0.738508 0.747724 1
0.02 0.510141 0.468283 1.000 0.927637 0.468283 .222 0.837863 0.875403 0.886423 0.963934
0.02 1.014239 0.491924 1.000 0.930925 0.491924 .208 0.832083 0.946247 0.965798 0.897161
0.02 1.266288 0.4991 1.000 0.884939 0.4991 .204 0.734249 0.911338 0.967252 0.802923
0.02 1.454994 0.501932 1.000 0.886187 0.501932 .203 0.735822 0.913555 0.967723 0.804019
0.02 1.610393 0.503492 1.000 0.887315 0.503492 .202 0.740132 0.915957 0.968252 0.80524
0.02 1.878225 0.503876 1.000 0.880379 0.503876 .201 0.711584 0.927808 0.953606 0.806008
0.02 2.157310 0.503588 1.000 0.872507 0.503588 .202 0.687235 0.937713 0.937327 0.80675
0.02 2.412398 0.50246 1.000 0.873539 0.50246 .202 0.69042 0.939246 0.939145 0.807284
0.02 2.654684 0.500444 1.000 0.917581 0.500444 .201 0.780199 0.922306 0.939427 0.895695
0.02 2.896970 0.499988 1.000 0.916717 0.499988 .200 0.781324 0.920414 0.938796 0.894638
0.02 3.139257 0.50018 .999 0.897324 0.50018 .201 0.739316 0.922028 0.9381 0.856519
0.02 3.381543 0.500108 .999 0.903012 0.500108 .203 0.764151 0.919135 0.954312 0.85169
0.02 3.623829 0.501092 .999 0.954494 0.501092 .204 0.892134 0.93291 0.987307 0.921537
0.02 3.866115 0.503492 .999 0.960374 0.503492 .201 0.914245 0.923932 1 0.920191
0.02 4.108401 0.502316 .999 0.960518 0.502316 .198 0.913443 0.919125 1 0.920669
0.02 4.374931 0.500804 .998 0.961046 0.500804 .192 0.911544 0.916068 1 0.921967
0.02 4.687138 0.500852 .998 0.961454 0.500852 .189 0.911021 0.91665 1 0.922777
0.02 5.052951 0.500468 .998 0.979503 0.500468 .186 0.952308 0.922597 1 0.958968
0.02 5.500717 0.499844 .998 0.95063 0.499844 .183 0.890339 0.948454 0.942044 0.959211
0.02 6.035872 0.496652 .998 0.950246 0.496652 .181 0.887533 0.932663 0.942106 0.958278
0.02 6.571028 0.493772 .998 0.971295 0.493772 .175 0.937328 0.935292 0.941866 1
0.02 7.017211 0.494852 .998 0.971391 0.494852 .172 0.936659 0.935912 0.942186 1
0.02 7.424443 0.496796 .998 0.971487 0.496796 .164 0.935277 0.943966 0.942606 1
0.02 7.831675 0.495644 .991 0.971655 0.495644 .160 0.934132 0.942356 0.942811 1
0.02 8.293597 0.493892 .993 0.971583 0.493892 .157 0.932845 0.941476 0.942463 1
0.02 8.720148 0.493724 .993 0.971535 0.493724 .154 0.931164 0.943272 0.942346 1
0.02 9.146699 0.4937 .993 0.971559 0.4937 .150 0.929032 0.944174 0.942392 1
0.02 9.573250 0.495284 .993 0.971487 0.495284 .148 0.927036 0.9517 0.942431 1
0.02 10.147001 0.497228 .992 0.971271 0.497228 .145 0.92617 0.960808 0.942221 1
0.02 10.834603 0.497324 .993 0.970839 0.497324 .144 0.924 0.965878 0.941364 1
0.02 11.629036 0.499652 .993 1 0.499652 .142 1 0.980948 1 1
0.02 12.589029 0.500756 .994 1 0.500756 .139 1 0.983642 1 1
0.02 13.692748 0.500252 .995 1 0.500252 .137 1 0.985648 1 1
0.02 15.159398 0.50006 .997 1 0.50006 .135 1 0.986034 1 1
0.02 16.626048 0.500108 .996 1 0.500108 .133 1 0.987693 1 1
0.02 18.534911 0.50042 .996 1 0.50042 .131 1 0.991878 1 1
0.02 20.948332 0.500492 .995 1 0.500492 .129 1 0.996193 1 1
0.02 24.155833 0.500204 .996 1 0.500204 .126 1 0.997707 1 1
0.02 28.736862 0.500372 .996 1 0.500372 .123 1 0.998746 1 1
0.02 34.364832 0.500228 .995 1 0.500228 .120 1 0.99825 1 1
0.02 41.029903 0.500276 .993 1 0.500276 .117 1 0.999257 1 1
0.02 48.734664 0.499892 .992 1 0.499892 .115 1 0.997489 1 1
0.02 57.506314 0.50042 .992 1 0.50042 .114 1 0.998779 1 1
0.02 67.837137 0.50102 .991 1 0.50102 .113 1 0.998354 1 1
0.02 71.072919 0.501332 .991 1 0.501332 .112 1 0.997467 1 1
0.02 74.308702 0.501308 .991 1 0.501308 .112 1 0.997627 1 1
0.02 77.544485 0.501188 .991 1 0.501188 .112 1 0.99823 1 1
0.02 80.780268 0.501308 .991 1 0.501308 .112 1 0.997946 1 1
0.02 84.016050 0.501524 .991 1 0.501524 .112 1 0.997521 1 1
0.02 85.633942 0.501716 .991 1 0.501716 .112 1 0.997166 1 1
0.02 87.251833 0.501836 .991 1 0.501836 .112 1 0.996864 1 1
0.02 88.869724 0.501932 .991 1 0.501932 .112 1 0.996634 1 1
0.02 90.487616 0.5021 .991 1 0.5021 .112 1 0.996138 1 1
0.02 92.105507 0.502292 .991 1 0.502292 .112 1 0.995519 1 1
0.02 93.723399 0.50234 .991 1 0.50234 .112 1 0.995377 1 1
0.02 95.341290 0.502316 .991 1 0.502316 .112 1 0.995446 1 1
0.02 96.959181 0.502388 .991 1 0.502388 .111 1 0.995231 1 1
0.02 98.577073 0.502436 .991 1 0.502436 .111 1 0.99509 1 1
0.02 100.194964 0.502532 .990 1 0.502532 .111 1 0.994754 1 1
0.02 101.812855 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 103.430747 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 105.048638 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 106.666529 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 108.284421 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 109.902312 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 111.520204 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 113.138095 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 114.755986 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 116.373878 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 117.991769 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 119.609660 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 121.227552 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 122.845443 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 124.463334 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 126.081226 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 127.699117 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 130.934900 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 134.170683 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 137.406465 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 140.642248 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 147.113814 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 153.585379 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 166.528510 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 179.471641 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 192.414772 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 218.301034 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 244.187295 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 270.073557 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 283.016688 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 286.252471 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 289.488254 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 292.724036 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 295.959819 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 299.195602 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 302.431384 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 305.667167 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 308.902950 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 312.138733 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 315.374515 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 318.610298 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 321.846081 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 325.081864 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 328.317646 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 331.553429 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 334.789212 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 338.024994 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 341.260777 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 344.496560 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 347.732343 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 350.968125 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 354.203908 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 357.439691 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 360.675474 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 373.618604 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 393.033301 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 412.447997 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 431.862694 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 451.277390 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 473.927869 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 496.578348 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
